time,c0,c1,v0,v1,i0,i1
1520809311.93,100,100,8749000,8755000,-753000,-707000
1520809312.94,100,100,8749000,8755000,-754000,-707000
1520809313.95,100,100,8749000,8755000,-752000,-705000
1520809314.96,100,100,8749000,8755000,-752000,-704000
1520809315.97,100,100,8749000,8755000,-751000,-704000
1520809316.98,100,100,8749000,8755000,-751000,-704000
1520809317.99,100,100,8749000,8754000,-750000,-703000
1520809319.0,100,100,8749000,8755000,-749000,-703000
1520809320.02,100,100,8749000,8756000,-748000,-702000
1520809321.03,100,100,8748000,8755000,-748000,-702000
1520809322.04,100,100,8749000,8756000,-747000,-701000
1520809323.05,100,100,8750000,8755000,-748000,-702000
1520809324.06,100,100,8749000,8755000,-746000,-700000
1520809325.07,100,100,8749000,8755000,-746000,-699000
1520809326.07,100,100,8748000,8755000,-745000,-698000
1520809327.08,100,100,8749000,8754000,-745000,-698000
1520809328.09,100,100,8749000,8755000,-744000,-698000
1520809329.1,100,100,8749000,8755000,-744000,-697000
1520809330.11,100,100,8749000,8754000,-743000,-696000
1520809331.12,100,100,8750000,8753000,-743000,-696000
1520809332.13,100,100,8749000,8754000,-742000,-696000
1520809333.13,100,100,8749000,8754000,-741000,-696000
1520809334.14,100,100,8749000,8754000,-741000,-695000
1520809335.15,100,100,8748000,8754000,-731000,-695000
1520809336.16,100,100,8750000,8754000,-740000,-693000
1520809337.17,100,100,8749000,8754000,-726000,-693000
1520809338.18,100,100,8750000,8754000,-729000,-692000
1520809339.19,100,100,8742000,8754000,-728000,-692000
1520809340.2,100,100,8745000,8754000,-687000,-691000
1520809341.21,100,100,8745000,8754000,-705000,-690000
1520809342.22,100,100,8750000,8754000,-727000,-690000
1520809343.23,100,100,8750000,8754000,-738000,-690000
1520809344.24,100,100,8749000,8754000,-733000,-689000
1520809345.25,100,100,8748000,8754000,-686000,-688000
1520809346.26,100,100,8744000,8754000,-682000,-688000
1520809347.27,100,100,8748000,8754000,-696000,-687000
1520809348.29,100,100,8750000,8755000,-673000,-686000
1520809349.3,100,100,8750000,8755000,-739000,-686000
1520809350.31,100,100,8750000,8755000,-730000,-685000
1520809351.32,100,100,8750000,8755000,-736000,-684000
1520809352.33,100,100,8749000,8755000,-728000,-684000
1520809353.34,100,100,8750000,8754000,-734000,-684000
1520809354.35,100,100,8750000,8755000,-734000,-683000
1520809355.36,100,100,8750000,8755000,-733000,-682000
1520809356.37,100,100,8751000,8754000,-733000,-681000
1520809357.37,100,100,8750000,8755000,-722000,-681000
1520809358.39,100,100,8750000,8754000,-713000,-680000
1520809359.4,100,100,8749000,8754000,-700000,-680000
1520809360.42,100,100,8723000,8754000,-536000,-679000
1520809361.42,100,100,8748000,8754000,-671000,-679000
1520809362.43,100,100,8750000,8754000,-733000,-679000
1520809363.44,100,100,8751000,8754000,-732000,-678000
1520809364.45,100,100,8750000,8753000,-731000,-677000
1520809365.46,100,100,8751000,8755000,-730000,-677000
1520809366.47,100,100,8751000,8754000,-730000,-677000
1520809367.48,100,100,8751000,8755000,-729000,-676000
1520809368.5,100,100,8751000,8754000,-727000,-676000
1520809369.5,100,100,8751000,8754000,-727000,-675000
1520809370.51,100,100,8751000,8756000,-727000,-674000
1520809371.52,100,100,8751000,8756000,-726000,-674000
1520809372.53,100,100,8752000,8756000,-723000,-674000
1520809373.54,100,100,8752000,8756000,-724000,-673000
1520809374.55,100,100,8752000,8756000,-723000,-673000
1520809375.56,100,100,8751000,8756000,-722000,-673000
1520809376.57,100,100,8751000,8755000,-722000,-672000
1520809377.58,100,100,8751000,8755000,-721000,-671000
1520809378.59,100,100,8752000,8754000,-720000,-670000
1520809379.6,100,100,8751000,8755000,-720000,-670000
1520809380.61,100,100,8752000,8755000,-719000,-669000
1520809381.62,100,100,8751000,8754000,-719000,-669000
1520809382.63,100,100,8751000,8755000,-717000,-668000
1520809383.64,100,100,8752000,8755000,-717000,-668000
1520809384.65,100,100,8752000,8754000,-717000,-668000
1520809385.66,100,100,8752000,8755000,-716000,-667000
1520809386.67,100,100,8751000,8757000,-715000,-666000
1520809387.68,100,100,8752000,8757000,-715000,-666000
1520809388.68,100,100,8751000,8757000,-714000,-665000
1520809389.7,100,100,8752000,8757000,-712000,-664000
1520809390.71,100,100,8751000,8757000,-711000,-664000
1520809391.71,100,100,8751000,8757000,-712000,-664000
1520809392.72,100,100,8752000,8758000,-711000,-663000
1520809393.73,100,100,8752000,8758000,-709000,-663000
1520809394.74,100,100,8751000,8758000,-709000,-663000
1520809395.75,100,100,8752000,8758000,-709000,-662000
1520809396.76,100,100,8753000,8758000,-709000,-662000
1520809397.77,100,100,8753000,8758000,-707000,-661000
1520809398.78,100,100,8752000,8757000,-707000,-661000
1520809399.78,100,100,8752000,8758000,-707000,-661000
1520809400.79,100,100,8752000,8758000,-706000,-660000
1520809401.8,100,100,8753000,8757000,-704000,-660000
1520809402.81,100,100,8752000,8759000,-704000,-659000
1520809403.82,100,100,8752000,8758000,-706000,-659000
1520809404.83,100,100,8753000,8758000,-705000,-658000
1520809405.84,100,100,8753000,8757000,-704000,-658000
1520809406.85,100,100,8752000,8758000,-703000,-657000
1520809407.86,100,100,8752000,8759000,-702000,-657000
1520809408.86,100,100,8752000,8758000,-702000,-656000
1520809409.87,100,100,8752000,8758000,-701000,-656000
1520809410.88,100,100,8752000,8758000,-701000,-655000
1520809411.89,100,100,8752000,8758000,-700000,-654000
1520809412.9,100,100,8752000,8758000,-699000,-654000
1520809413.91,100,100,8754000,8759000,-697000,-653000
1520809414.92,100,100,8752000,8759000,-697000,-653000
1520809415.93,100,100,8752000,8759000,-697000,-652000
1520809416.94,100,100,8753000,8757000,-696000,-652000
1520809417.95,100,100,8752000,8757000,-696000,-651000
1520809418.96,100,100,8753000,8757000,-695000,-651000
1520809419.96,100,100,8754000,8757000,-694000,-650000
1520809420.97,100,100,8753000,8757000,-693000,-650000
1520809421.98,100,100,8752000,8757000,-693000,-649000
1520809422.99,100,100,8753000,8757000,-692000,-650000
1520809424.01,100,100,8753000,8758000,-692000,-649000
1520809425.02,100,100,8753000,8757000,-692000,-648000
1520809426.03,100,100,8752000,8757000,-691000,-647000
1520809427.04,100,100,8753000,8757000,-690000,-647000
1520809428.05,100,100,8752000,8757000,-689000,-647000
1520809429.05,100,100,8753000,8757000,-690000,-646000
1520809430.06,100,100,8754000,8757000,-688000,-646000
1520809431.07,100,100,8752000,8757000,-688000,-644000
1520809432.08,100,100,8754000,8756000,-688000,-644000
1520809433.09,100,100,8752000,8756000,-688000,-644000
1520809434.11,100,100,8754000,8756000,-686000,-643000
1520809435.12,100,100,8752000,8756000,-686000,-643000
1520809436.12,100,100,8752000,8756000,-687000,-642000
1520809437.13,100,100,8754000,8757000,-685000,-641000
1520809438.14,100,100,8752000,8756000,-684000,-641000
1520809439.15,100,100,8753000,8756000,-683000,-640000
1520809440.16,100,100,8753000,8756000,-683000,-640000
1520809441.17,100,100,8753000,8757000,-683000,-640000
1520809442.18,100,100,8753000,8757000,-682000,-640000
1520809443.19,100,100,8752000,8757000,-682000,-638000
1520809444.2,100,100,8753000,8756000,-672000,-637000
1520809445.21,100,100,8754000,8758000,-682000,-637000
1520809446.23,100,100,8751000,8757000,-662000,-636000
1520809447.24,100,100,8750000,8760000,-674000,-635000
1520809448.24,100,100,8750000,8760000,-654000,-635000
1520809449.25,100,100,8753000,8760000,-681000,-635000
1520809450.26,100,100,8754000,8760000,-679000,-634000
1520809451.28,100,100,8754000,8760000,-681000,-633000
1520809452.29,100,100,8754000,8760000,-673000,-632000
1520809453.3,100,100,8750000,8759000,-648000,-632000
1520809454.31,100,100,8754000,8759000,-659000,-632000
1520809455.32,100,100,8755000,8759000,-679000,-631000
1520809456.33,100,100,8754000,8760000,-677000,-630000
1520809457.34,100,100,8754000,8760000,-677000,-630000
1520809458.35,100,100,8753000,8759000,-667000,-630000
1520809459.35,100,100,8754000,8760000,-675000,-628000
1520809460.36,100,100,8754000,8760000,-674000,-628000
1520809461.37,100,100,8754000,8759000,-673000,-627000
1520809462.39,100,100,8754000,8760000,-666000,-628000
1520809463.4,100,100,8754000,8761000,-671000,-627000
1520809464.42,100,100,8753000,8760000,-659000,-628000
1520809465.43,100,100,8741000,8760000,-546000,-626000
1520809466.44,100,100,8746000,8760000,-631000,-625000
1520809467.45,100,100,8751000,8760000,-607000,-625000
1520809468.46,100,100,8745000,8760000,-600000,-624000
1520809469.47,100,100,8754000,8760000,-673000,-625000
1520809470.47,100,100,8755000,8760000,-665000,-624000
1520809471.48,100,100,8753000,8761000,-648000,-624000
1520809472.49,100,100,8706000,8760000,-528000,-624000
1520809473.5,100,100,8706000,8761000,-437000,-619000
1520809474.5,100,100,8750000,8729000,-604000,-446000
1520809475.51,100,100,8752000,8695000,-584000,-245000
1520809476.52,100,100,8751000,8755000,-636000,-589000
1520809477.53,100,100,8745000,8757000,-586000,-610000
1520809478.54,100,100,8738000,8740000,-580000,-511000
1520809479.55,100,100,8753000,8669000,-613000,-137000
1520809480.55,100,100,8752000,8694000,-671000,-262000
1520809481.56,100,100,8752000,8714000,-648000,-343000
1520809482.57,100,100,8749000,8757000,-641000,-625000
1520809483.58,100,100,8753000,8757000,-652000,-624000
1520809484.59,100,100,8754000,8757000,-655000,-625000
1520809485.6,100,100,8747000,8758000,-610000,-625000
1520809486.6,100,100,8752000,8755000,-617000,-606000
1520809487.61,100,100,8752000,8758000,-646000,-625000
1520809488.61,100,100,8755000,8758000,-648000,-623000
1520809489.62,100,100,8751000,8758000,-652000,-622000
1520809490.63,100,100,8753000,8758000,-618000,-621000
1520809491.64,100,100,8754000,8758000,-620000,-620000
1520809492.65,100,100,8740000,8758000,-626000,-623000
1520809493.65,100,100,8753000,8759000,-636000,-619000
1520809494.66,100,100,8751000,8759000,-642000,-622000
1520809495.67,100,100,8752000,8758000,-630000,-617000
1520809496.68,100,100,8753000,8759000,-643000,-618000
1520809497.69,100,100,8750000,8759000,-658000,-601000
1520809498.7,100,100,8754000,8758000,-648000,-616000
1520809499.71,100,100,8755000,8758000,-648000,-616000
1520809500.71,100,100,8754000,8759000,-640000,-616000
1520809501.72,100,100,8754000,8759000,-633000,-615000
1520809502.73,100,100,8753000,8759000,-640000,-614000
1520809503.74,100,100,8752000,8758000,-646000,-613000
1520809504.75,100,100,8736000,8759000,-630000,-613000
1520809505.76,100,100,8754000,8759000,-643000,-612000
1520809506.77,100,100,8754000,8759000,-640000,-611000
1520809507.77,100,100,8755000,8759000,-656000,-611000
1520809508.78,100,100,8756000,8758000,-660000,-611000
1520809509.79,100,100,8756000,8758000,-663000,-610000
1520809510.79,100,100,8756000,8758000,-661000,-608000
1520809511.8,100,100,8754000,8758000,-659000,-608000
1520809512.82,100,100,8756000,8758000,-658000,-608000
1520809513.83,100,100,8756000,8759000,-658000,-608000
1520809514.84,100,100,8756000,8758000,-656000,-607000
1520809515.85,100,100,8756000,8758000,-657000,-606000
1520809516.86,100,100,8755000,8758000,-656000,-606000
1520809517.87,100,100,8756000,8758000,-654000,-605000
1520809518.88,100,100,8756000,8758000,-653000,-604000
1520809519.89,100,100,8756000,8760000,-654000,-604000
1520809520.89,100,100,8757000,8760000,-653000,-603000
1520809521.9,100,100,8756000,8759000,-652000,-603000
1520809522.91,100,100,8763000,8760000,-651000,-602000
1520809523.92,100,100,8755000,8760000,-650000,-602000
1520809524.93,100,100,8755000,8758000,-650000,-602000
1520809525.94,100,100,8755000,8758000,-649000,-601000
1520809526.96,100,100,8755000,8759000,-648000,-601000
1520809527.96,100,100,8755000,8759000,-647000,-600000
1520809528.98,100,100,8757000,8759000,-646000,-600000
1520809529.99,100,100,8756000,8758000,-645000,-599000
1520809531.01,100,100,8757000,8758000,-645000,-598000
1520809532.02,100,100,8756000,8758000,-645000,-598000
1520809533.03,100,100,8757000,8758000,-645000,-598000
1520809534.04,100,100,8756000,8759000,-643000,-597000
1520809535.04,100,100,8756000,8758000,-644000,-597000
1520809536.06,100,100,8756000,8759000,-642000,-597000
1520809537.07,100,100,8747000,8762000,-638000,-595000
1520809538.08,100,100,8756000,8762000,-641000,-595000
1520809539.09,100,100,8757000,8762000,-640000,-595000
1520809540.1,100,100,8757000,8762000,-639000,-595000
1520809541.1,100,100,8756000,8762000,-639000,-593000
1520809542.12,100,100,8756000,8761000,-638000,-593000
1520809543.12,100,100,8757000,8762000,-637000,-593000
1520809544.14,100,100,8756000,8762000,-637000,-593000
1520809545.15,100,100,8756000,8762000,-637000,-592000
1520809546.15,100,100,8757000,8762000,-637000,-591000
1520809547.16,100,100,8757000,8761000,-636000,-591000
1520809548.17,100,100,8757000,8762000,-636000,-590000
1520809549.18,100,100,8758000,8762000,-635000,-590000
1520809550.19,100,100,8757000,8763000,-635000,-590000
1520809551.2,100,100,8757000,8762000,-634000,-589000
1520809552.21,100,100,8757000,8762000,-634000,-588000
1520809553.22,100,100,8757000,8761000,-633000,-589000
1520809554.23,100,100,8757000,8761000,-632000,-588000
1520809555.24,100,100,8757000,8762000,-632000,-588000
1520809556.25,100,100,8757000,8762000,-631000,-587000
1520809557.26,100,100,8757000,8762000,-631000,-586000
1520809558.27,100,100,8758000,8762000,-630000,-586000
1520809559.28,100,100,8757000,8762000,-630000,-585000
1520809560.29,100,100,8758000,8763000,-629000,-585000
1520809561.3,100,100,8758000,8763000,-629000,-585000
1520809562.31,100,100,8757000,8762000,-627000,-584000
1520809563.31,100,100,8757000,8761000,-627000,-583000
1520809564.32,100,100,8757000,8761000,-627000,-584000
1520809565.33,100,100,8757000,8761000,-626000,-583000
1520809566.34,100,100,8757000,8760000,-625000,-582000
1520809567.35,100,100,8756000,8761000,-624000,-582000
1520809568.36,100,100,8757000,8761000,-625000,-581000
1520809569.36,100,100,8758000,8761000,-623000,-581000
1520809570.37,100,100,8757000,8761000,-624000,-579000
1520809571.38,100,100,8758000,8761000,-623000,-579000
1520809572.39,100,100,8758000,8761000,-623000,-580000
1520809573.4,100,100,8758000,8761000,-622000,-578000
1520809574.41,100,100,8758000,8761000,-621000,-578000
1520809575.43,100,100,8757000,8761000,-621000,-579000
1520809576.44,100,100,8759000,8761000,-620000,-578000
1520809577.45,100,100,8759000,8761000,-620000,-576000
1520809578.46,100,100,8758000,8761000,-620000,-576000
1520809579.47,100,100,8759000,8761000,-619000,-577000
1520809580.48,100,100,8758000,8761000,-618000,-576000
1520809581.49,100,100,8758000,8761000,-619000,-576000
1520809582.5,100,100,8759000,8761000,-618000,-575000
1520809583.51,100,100,8759000,8761000,-617000,-575000
1520809584.53,100,100,8759000,8761000,-617000,-574000
1520809585.54,100,100,8758000,8761000,-616000,-574000
1520809586.56,100,100,8758000,8760000,-616000,-573000
1520809587.58,100,100,8759000,8762000,-616000,-573000
1520809588.59,100,100,8757000,8760000,-615000,-572000
1520809589.6,100,100,8758000,8760000,-615000,-572000
1520809590.61,100,100,8758000,8761000,-614000,-571000
1520809591.61,100,100,8759000,8761000,-612000,-571000
1520809592.62,100,100,8758000,8760000,-612000,-570000
1520809593.63,100,100,8758000,8761000,-611000,-569000
1520809594.64,100,100,8758000,8761000,-611000,-569000
1520809595.65,100,100,8758000,8762000,-611000,-568000
1520809596.66,100,100,8759000,8763000,-611000,-568000
1520809597.67,100,100,8758000,8762000,-610000,-568000
1520809598.68,100,100,8758000,8761000,-609000,-567000
1520809599.69,100,100,8759000,8762000,-610000,-567000
1520809600.7,100,100,8758000,8760000,-603000,-566000
1520809601.71,100,100,8757000,8761000,-609000,-566000
1520809602.72,100,100,8759000,8760000,-609000,-566000
1520809603.74,100,100,8759000,8761000,-608000,-566000
1520809604.74,100,100,8758000,8760000,-607000,-565000
1520809605.76,100,100,8759000,8760000,-607000,-564000
1520809606.77,100,100,8759000,8761000,-606000,-564000
1520809607.77,100,100,8759000,8760000,-604000,-563000
1520809608.78,100,100,8759000,8760000,-605000,-562000
1520809609.79,100,100,8759000,8761000,-605000,-561000
1520809610.8,100,100,8758000,8761000,-604000,-561000
1520809611.81,100,100,8758000,8761000,-603000,-561000
1520809612.82,100,100,8759000,8761000,-603000,-560000
1520809613.84,100,100,8759000,8764000,-602000,-560000
1520809614.85,100,100,8759000,8764000,-602000,-560000
1520809615.86,100,100,8760000,8764000,-602000,-558000
1520809616.87,100,100,8759000,8763000,-601000,-557000
1520809617.87,100,100,8759000,8764000,-601000,-558000
1520809618.89,100,100,8759000,8764000,-601000,-557000
1520809619.9,100,100,8760000,8765000,-600000,-557000
1520809620.91,100,100,8758000,8764000,-600000,-556000
1520809621.92,100,100,8758000,8764000,-598000,-556000
1520809622.93,100,100,8759000,8764000,-599000,-556000
1520809623.94,100,100,8759000,8764000,-599000,-555000
1520809624.95,100,100,8760000,8764000,-598000,-555000
1520809625.96,100,100,8759000,8763000,-598000,-555000
1520809626.97,100,100,8760000,8764000,-597000,-554000
1520809627.98,100,100,8759000,8765000,-596000,-555000
1520809628.99,100,100,8760000,8764000,-596000,-554000
1520809630.0,100,100,8760000,8764000,-596000,-554000
1520809631.01,100,100,8759000,8764000,-596000,-552000
1520809632.02,100,100,8760000,8764000,-593000,-553000
1520809633.03,100,100,8759000,8764000,-594000,-552000
1520809634.04,100,100,8759000,8764000,-594000,-551000
1520809635.05,100,100,8760000,8764000,-593000,-551000
1520809636.06,100,100,8759000,8765000,-593000,-550000
1520809637.07,100,100,8760000,8764000,-592000,-550000
1520809638.08,100,100,8760000,8765000,-592000,-550000
1520809639.09,100,100,8760000,8764000,-591000,-549000
1520809640.1,100,100,8760000,8762000,-591000,-549000
1520809641.11,100,100,8760000,8762000,-590000,-548000
1520809642.12,100,100,8760000,8763000,-588000,-547000
